INICIO EJECUCION: Algoritmo AGEcruceOX
 - AGEcruceOX[128] = 128
 - AGEcruceOX[129] = 22
 - AGEcruceOX[130] = 130
 - AGEcruceOX[131] = 103
 - AGEcruceOX[132] = 11
 - AGEcruceOX[133] = 41
 - AGEcruceOX[134] = 99
 - AGEcruceOX[135] = 138
 - AGEcruceOX[136] = 244
 - AGEcruceOX[137] = 28
 - AGEcruceOX[138] = 167
 - AGEcruceOX[139] = 119
 - AGEcruceOX[140] = 248
 - AGEcruceOX[141] = 146
 - AGEcruceOX[142] = 42
 - AGEcruceOX[143] = 107
 - AGEcruceOX[144] = 194
 - AGEcruceOX[145] = 73
 - AGEcruceOX[146] = 232
 - AGEcruceOX[147] = 144
 - AGEcruceOX[148] = 8
 - AGEcruceOX[149] = 95
 - AGEcruceOX[150] = 210
 - AGEcruceOX[151] = 135
 - AGEcruceOX[152] = 92
 - AGEcruceOX[153] = 163
 - AGEcruceOX[154] = 0
 - AGEcruceOX[155] = 239
 - AGEcruceOX[156] = 206
 - AGEcruceOX[157] = 7
 - AGEcruceOX[158] = 43
 - AGEcruceOX[159] = 61
 - AGEcruceOX[160] = 33
 - AGEcruceOX[161] = 247
 - AGEcruceOX[162] = 250
 - AGEcruceOX[163] = 126
 - AGEcruceOX[164] = 125
 - AGEcruceOX[165] = 51
 - AGEcruceOX[166] = 198
 - AGEcruceOX[167] = 166
 - AGEcruceOX[168] = 143
 - AGEcruceOX[169] = 253
 - AGEcruceOX[170] = 189
 - AGEcruceOX[171] = 17
 - AGEcruceOX[172] = 35
 - AGEcruceOX[173] = 235
 - AGEcruceOX[174] = 118
 - AGEcruceOX[175] = 137
 - AGEcruceOX[176] = 76
 - AGEcruceOX[177] = 159
 - AGEcruceOX[178] = 221
 - AGEcruceOX[179] = 196
 - AGEcruceOX[180] = 237
 - AGEcruceOX[181] = 32
 - AGEcruceOX[182] = 101
 - AGEcruceOX[183] = 27
 - AGEcruceOX[184] = 24
 - AGEcruceOX[185] = 171
 - AGEcruceOX[186] = 162
 - AGEcruceOX[187] = 246
 - AGEcruceOX[188] = 113
 - AGEcruceOX[189] = 158
 - AGEcruceOX[190] = 204
 - AGEcruceOX[191] = 80
 - AGEcruceOX[192] = 90
 - AGEcruceOX[193] = 184
 - AGEcruceOX[194] = 88
 - AGEcruceOX[195] = 110
 - AGEcruceOX[196] = 67
 - AGEcruceOX[197] = 209
 - AGEcruceOX[198] = 6
 - AGEcruceOX[199] = 108
 - AGEcruceOX[200] = 223
 - AGEcruceOX[201] = 37
 - AGEcruceOX[202] = 112
 - AGEcruceOX[203] = 13
 - AGEcruceOX[204] = 177
 - AGEcruceOX[205] = 53
 - AGEcruceOX[206] = 131
 - AGEcruceOX[207] = 217
 - AGEcruceOX[208] = 175
 - AGEcruceOX[209] = 31
 - AGEcruceOX[210] = 245
 - AGEcruceOX[211] = 81
 - AGEcruceOX[212] = 133
 - AGEcruceOX[213] = 127
 - AGEcruceOX[214] = 240
 - AGEcruceOX[215] = 160
 - AGEcruceOX[216] = 74
 - AGEcruceOX[217] = 173
 - AGEcruceOX[218] = 157
 - AGEcruceOX[219] = 172
 - AGEcruceOX[220] = 55
 - AGEcruceOX[221] = 60
 - AGEcruceOX[222] = 70
 - AGEcruceOX[223] = 82
 - AGEcruceOX[224] = 123
 - AGEcruceOX[225] = 132
 - AGEcruceOX[226] = 117
 - AGEcruceOX[227] = 234
 - AGEcruceOX[228] = 181
 - AGEcruceOX[229] = 202
 - AGEcruceOX[230] = 75
 - AGEcruceOX[231] = 193
 - AGEcruceOX[232] = 124
 - AGEcruceOX[233] = 218
 - AGEcruceOX[234] = 111
 - AGEcruceOX[235] = 4
 - AGEcruceOX[236] = 168
 - AGEcruceOX[237] = 62
 - AGEcruceOX[238] = 38
 - AGEcruceOX[239] = 142
 - AGEcruceOX[240] = 79
 - AGEcruceOX[241] = 156
 - AGEcruceOX[242] = 57
 - AGEcruceOX[243] = 255
 - AGEcruceOX[244] = 96
 - AGEcruceOX[245] = 249
 - AGEcruceOX[246] = 30
 - AGEcruceOX[247] = 120
 - AGEcruceOX[248] = 200
 - AGEcruceOX[249] = 219
 - AGEcruceOX[250] = 59
 - AGEcruceOX[251] = 1
 - AGEcruceOX[252] = 161
 - AGEcruceOX[253] = 151
 - AGEcruceOX[254] = 192
 - AGEcruceOX[255] = 220
Tiempo de Ejecucion: 27279 ms

